title,link,text,date
2022年度“西南财经大学十大新闻”,../info/1003/56541.htm,2022年度“西南财经大学十大新闻”,2023.01.19
党委常委会传达学习习近平总书记在中央政治局民主生活会上的重要讲话精神,../info/1003/56531.htm,党委常委会传达学习习近平总书记在中央政治局民主生活会上的重要讲话精神,2023.01.18
中国共产党西南财经大学第十三届代表大会第五次会议举行,../info/1003/56591.htm,中国共产党西南财经大学第十三届代表大会第五次会议举行,2023.01.17
校领导带队赴重庆访企拓岗促就业,../info/1003/55811.htm,校领导带队赴重庆访企拓岗促就业,2023.04.06
校领导赴昆明访企拓岗、看望校友、出席2023级成人教育开学典礼,../info/1003/55801.htm,校领导赴昆明访企拓岗、看望校友、出席2023级成人教育开学典礼,2023.04.04
2023届毕业生春季大型双选会举办,../info/1003/55781.htm,2023届毕业生春季大型双选会举办,2023.04.03
第十一届青年教师教学竞赛和第五届“课程思政”教学竞赛暨优秀教案评选圆满落幕,../info/1003/55791.htm,第十一届青年教师教学竞赛和第五届“课程思政”教学竞赛暨优秀教案评...,2023.04.03
税法与青春同行 ——第32个全国税收宣传月启动暨“四川省税收普法教育基地”揭牌仪式在我校举行,../info/1003/55771.htm,税法与青春同行 ——第32个全国税收宣传月启动暨“四川省税收普法教育...,2023.03.31
中国社会科学院张志强一行来校调研中国自主知识体系建构情况,../info/1003/55741.htm,中国社会科学院张志强一行来校调研中国自主知识体系建构情况,2023.03.29
学校召开“‘新财经’战略升级实现路径与理工学科创新发展”教育思想大讨论座谈会,../info/1003/55761.htm,学校召开“‘新财经’战略升级实现路径与理工学科创新发展”教育思想...,2023.03.29
赵德武带队赴西安调研科技创新、看望校友、访企拓岗,../info/1003/55751.htm,赵德武带队赴西安调研科技创新、看望校友、访企拓岗,2023.03.29
我校与四川发展（控股）有限责任公司签署战略合作协议,../info/1003/55731.htm,我校与四川发展（控股）有限责任公司签署战略合作协议,2023.03.25
党委常委会传达学习党的二十届二中全会和全国两会精神,../info/1003/55711.htm,党委常委会传达学习党的二十届二中全会和全国两会精神,2023.03.23
我校与中国证监会四川监管局、中国证监会重庆监管局、深圳证券交易所、华西证券股份有限公司、西南证券股份有限公司签订合作备忘录,../info/1003/55721.htm,我校与中国证监会四川监管局、中国证监会重庆监管局、深圳证券交易所...,2023.03.23
我校项目荣获教育部直属高校服务乡村振兴创新试验典型项目,../info/1003/55701.htm,我校项目荣获教育部直属高校服务乡村振兴创新试验典型项目,2023.03.22
学校党校“新一届中层领导干部党性教育专题培训班（第二期）”在陕西延安干部学院举行,../info/1003/55691.htm,学校党校“新一届中层领导干部党性教育专题培训班（第二期）”在陕西...,2023.03.20
中国审计学者研讨会第一次会议举行,../info/1003/55671.htm,中国审计学者研讨会第一次会议举行,2023.03.20
“2023青年学者论坛暨全球校友日”活动举行,../info/1003/55681.htm,“2023青年学者论坛暨全球校友日”活动举行,2023.03.20
卓志带队赴厦门调研交流访企拓岗,../info/1003/55661.htm,卓志带队赴厦门调研交流访企拓岗,2023.03.19
春季学期分管科研工作负责人会议召开,../info/1003/55631.htm,春季学期分管科研工作负责人会议召开,2023.03.17
我校举行第二批“光华杰出学者”述职考核会,../info/1003/55641.htm,我校举行第二批“光华杰出学者”述职考核会,2023.03.17
卓志带队赴四川音乐学院调研,../info/1003/55651.htm,卓志带队赴四川音乐学院调研,2023.03.17
学校召开2023年推动招生、培养、就业、校友“四环联动”工作会议,../info/1003/55611.htm,学校召开2023年推动招生、培养、就业、校友“四环联动”工作会议,2023.03.16
学校召开院级党组织书记工作会,../info/1003/55621.htm,学校召开院级党组织书记工作会,2023.03.16
四川省金融教指委工作研讨会在西南财经大学成功举行,../info/1003/55581.htm,四川省金融教指委工作研讨会在西南财经大学成功举行,2023.03.15
我校与中国建设银行四川省分行签订财富管理联合培养项目协议,../info/1003/55601.htm,我校与中国建设银行四川省分行签订财富管理联合培养项目协议,2023.03.15
学校召开2023年全面从严治党工作会议,../info/1003/55591.htm,学校召开2023年全面从严治党工作会议,2023.03.15
学校召开关心下一代工作委员会换届大会,../info/1003/55541.htm,学校召开关心下一代工作委员会换届大会,2023.03.13
学校组织开展2023年植树节活动暨爱国卫生运动大扫除活动,../info/1003/55551.htm,学校组织开展2023年植树节活动暨爱国卫生运动大扫除活动,2023.03.13
党委副书记、校长卓志讲授“开学第一课”,../info/1003/56211.htm,党委副书记、校长卓志讲授“开学第一课”,2023.03.13
我校两个智库被授予新一轮四川新型智库,../info/1003/56221.htm,我校两个智库被授予新一轮四川新型智库,2023.03.13
学校举行庆祝“三八”国际劳动妇女节表彰大会,../info/1003/55571.htm,学校举行庆祝“三八”国际劳动妇女节表彰大会,2023.03.13
党委常委会传达学习习近平总书记对深入开展学雷锋活动作出的重要指示精神,../info/1003/56201.htm,党委常委会传达学习习近平总书记对深入开展学雷锋活动作出的重要指示精神,2023.03.13
学校举行校领导联系高层次人才工作午餐会,../info/1003/55561.htm,学校举行校领导联系高层次人才工作午餐会,2023.03.13
学校召开2023年春季学期学生工作会议,../info/1003/56191.htm,学校召开2023年春季学期学生工作会议,2023.03.10
勇担复兴大任 争做时代新人 在中国式现代化新征程上绽放青春之花——学校党委书记赵德武讲授“开学第一课”,../info/1003/56181.htm,勇担复兴大任 争做时代新人 在中国式现代化新征程上绽放青春之花——...,2023.03.10
赵德武书记卓志校长率队深入光华校区现场办公 督导推进学校重点工作,../info/1003/56171.htm,赵德武书记卓志校长率队深入光华校区现场办公 督导推进学校重点工作,2023.03.10
关注、学习！西南财大专家学者持续热议2023年政府工作报告,../info/1003/56161.htm,关注、学习！西南财大专家学者持续热议2023年政府工作报告,2023.03.09
第四届中国应用经济学年会（2023）在西南财经大学隆重召开,../info/1003/55471.htm,第四届中国应用经济学年会（2023）在西南财经大学隆重召开,2023.05.08
四川省人大常委会何礼一行来校慰问专家人才并调研地方人大预算审查监督研究中心,../info/1003/55441.htm,四川省人大常委会何礼一行来校慰问专家人才并调研地方人大预算审查监...,2023.05.08
“SWUFE爱生活 健康迎大运”——学校第十二届“和谐家宴”烹饪大赛举行,../info/1003/55421.htm,“SWUFE爱生活 健康迎大运”——学校第十二届“和谐家宴”烹饪大赛举...,2023.05.05
中国家庭金融调查与研究中心在中新金融峰会发布《扩内需促消费，中国家庭消费金融使用研究报告》,../info/1003/55411.htm,中国家庭金融调查与研究中心在中新金融峰会发布《扩内需促消费，中国...,2023.05.04
劳动最光荣！第五届“西财工匠” 后勤劳动技能大赛启动,../info/1003/55401.htm,劳动最光荣！第五届“西财工匠” 后勤劳动技能大赛启动,2023.05.04
学校举行“一流学科培优”和“财经科技创新”两大集成创新平台专项招聘面试,../info/1003/55381.htm,学校举行“一流学科培优”和“财经科技创新”两大集成创新平台专项招...,2023.04.28
成都大运会知识产权保护“进校园、进社区” 主题宣传活动在我校举行,../info/1003/55391.htm,成都大运会知识产权保护“进校园、进社区” 主题宣传活动在我校举行,2023.04.28
西南财经大学学习贯彻习近平新时代中国特色社会主义思想主题教育读书班开班,../info/1003/55521.htm,西南财经大学学习贯彻习近平新时代中国特色社会主义思想主题教育读书...,2023.04.27
我校教师在第三届四川省普通本科高校教师教学创新大赛中获得佳绩,../info/1003/55371.htm,我校教师在第三届四川省普通本科高校教师教学创新大赛中获得佳绩,2023.04.26
学校召开光华校区安全工作会议,../info/1003/55361.htm,学校召开光华校区安全工作会议,2023.04.26
学校组织开展“书香西财”读书推广行动暨2023年西南财经大学读书文化节活动,../info/1003/55341.htm,学校组织开展“书香西财”读书推广行动暨2023年西南财经大学读书文化...,2023.04.25
2023年四川省经济学与财政学类教指委课程思政建设经验交流会在我校举行,../info/1003/55351.htm,2023年四川省经济学与财政学类教指委课程思政建设经验交流会在我校举...,2023.04.25
国家发改委原副主任杜鹰做客“西部经济大讲坛”,../info/1003/55321.htm,国家发改委原副主任杜鹰做客“西部经济大讲坛”,2023.04.24
我校学子在2022年全国 SAS高校数据分析大赛中勇夺亚军,../info/1003/55311.htm,我校学子在2022年全国 SAS高校数据分析大赛中勇夺亚军,2023.04.24
2023全国高校商务英语国家级一流专业本科教学开放周在我校举行,../info/1003/55301.htm,2023全国高校商务英语国家级一流专业本科教学开放周在我校举行,2023.04.24
学校新入职青年（海归）教师赴“中国两弹城”开展红色主题教育,../info/1003/55331.htm,学校新入职青年（海归）教师赴“中国两弹城”开展红色主题教育,2023.04.24
“礼赞新时代•奋进新征程，迎大运•迎百年校庆”西南财经大学第14届“光华杯”健康活力大赛圆满落幕,../info/1003/55291.htm,“礼赞新时代•奋进新征程，迎大运•迎百年校庆”西南财经大学第14届...,2023.04.23
学校召开2023年学生安全教育专题培训暨学生工作会,../info/1003/55281.htm,学校召开2023年学生安全教育专题培训暨学生工作会,2023.04.23
我校外语教师数字素养与数字化教学能力提升研修班举行,../info/1003/55261.htm,我校外语教师数字素养与数字化教学能力提升研修班举行,2023.04.21
校领导带队赴青羊航空新城访企拓岗促就业,../info/1003/55271.htm,校领导带队赴青羊航空新城访企拓岗促就业,2023.04.21
西南财经大学召开学习贯彻习近平新时代中国特色社会主义思想主题教育动员大会,../info/1003/55531.htm,西南财经大学召开学习贯彻习近平新时代中国特色社会主义思想主题教育...,2023.04.20
我校组织开展劳动教育“社会大课堂”之新津区中国天府农业博览园实践活动,../info/1003/55251.htm,我校组织开展劳动教育“社会大课堂”之新津区中国天府农业博览园实践活动,2023.04.20
学校举办2023年学生出国(境)交流双选会,../info/1003/55241.htm,学校举办2023年学生出国(境)交流双选会,2023.04.20
国家安全日，新安全保障“新财经” | 学校举行2023年突发事件应急处置演练,../info/1003/55231.htm,国家安全日，新安全保障“新财经” | 学校举行2023年突发事件应急处置...,2023.04.17
青羊区 “4·15”全民国家安全教育日暨宣传月主题宣传活动在我校光华校区启动,../info/1003/55221.htm,青羊区 “4·15”全民国家安全教育日暨宣传月主题宣传活动在我校光华校...,2023.04.16
我校举行新基石科学实验室揭牌仪式,../info/1003/55881.htm,我校举行新基石科学实验室揭牌仪式,2023.04.14
校领导带队赴重庆调研指导校友会工作、开展访企拓岗,../info/1003/55201.htm,校领导带队赴重庆调研指导校友会工作、开展访企拓岗,2023.04.14
校领导带队赴四川省高校廉洁文化教育基地开展廉洁教育,../info/1003/55211.htm,校领导带队赴四川省高校廉洁文化教育基地开展廉洁教育,2023.04.14
扬州大学考察团一行来我校调研学生教育管理服务工作,../info/1003/55191.htm,扬州大学考察团一行来我校调研学生教育管理服务工作,2023.04.14
学思践悟新思想 培根铸魂新征程 ——四川省高校理论宣讲选拔赛决赛在我校举行,../info/1003/55871.htm,学思践悟新思想 培根铸魂新征程 ——四川省高校理论宣讲选拔赛决赛在...,2023.04.12
特拉华数据科学学院联合管理委员会会议召开,../info/1003/55821.htm,特拉华数据科学学院联合管理委员会会议召开,2023.04.10
卓志受邀出席2023四川内江人才活动周并发表主旨演讲,../info/1003/55851.htm,卓志受邀出席2023四川内江人才活动周并发表主旨演讲,2023.04.10
校领导带队在京开展“新财经”战略升级主题调研,../info/1003/55841.htm,校领导带队在京开展“新财经”战略升级主题调研,2023.04.10
学校党委常委会专题学习习近平总书记在学习贯彻习近平新时代中国特色社会主义思想主题教育工作会议上的重要讲话精神,../info/1003/55861.htm,学校党委常委会专题学习习近平总书记在学习贯彻习近平新时代中国特色...,2023.04.10
西南财经大学第七届教职工代表大会 第十六届工会会员代表大会第五次会议召开,../info/1003/55831.htm,西南财经大学第七届教职工代表大会 第十六届工会会员代表大会第五次会...,2023.04.10
“双新”背景下大中小学思政课一体化课程建设学术研讨会举行,../info/1003/55111.htm,“双新”背景下大中小学思政课一体化课程建设学术研讨会举行,2023.05.29
我校校友徐亚雄获评“全国高校毕业生基层就业卓越奖”,../info/1003/55101.htm,我校校友徐亚雄获评“全国高校毕业生基层就业卓越奖”,2023.05.28
校领导带队赴金川县推动定点帮扶工作,../info/1003/55071.htm,校领导带队赴金川县推动定点帮扶工作,2023.05.26
党委副书记、校长卓志率团访问北马其顿,../info/1003/55081.htm,党委副书记、校长卓志率团访问北马其顿,2023.05.26
刘诗白教授获首届“人民教育家卫兴华经济学教育奖”颁奖典礼暨奖金捐赠仪式隆重举行,../info/1003/55091.htm,刘诗白教授获首届“人民教育家卫兴华经济学教育奖”颁奖典礼暨奖金捐...,2023.05.26
深刻把握习近平新时代中国特色社会主义思想的科学体系、精髓要义、实践要求——党委书记赵德武讲授主题教育专题党课,../info/1003/55061.htm,深刻把握习近平新时代中国特色社会主义思想的科学体系、精髓要义、实...,2023.05.25
西南财经大学辽宁校友会成立,../info/1003/55051.htm,西南财经大学辽宁校友会成立,2023.05.23
我校与四川省社科联联合主办“以习近平总书记‘5·17’重要讲话为指导 奋力推进社科强省建设”座谈会,../info/1003/55001.htm,我校与四川省社科联联合主办“以习近平总书记‘5·17’重要讲话为指导 ...,2023.05.22
西南财经大学召开党委理论学习中心组学习（扩大）会议 深入开展学习贯彻习近平新时代中国特色社会主义思想主题教育集中研讨,../info/1003/55011.htm,西南财经大学召开党委理论学习中心组学习（扩大）会议 深入开展学习贯...,2023.05.22
我校2023年度高等学历继续教育工作会议召开,../info/1003/55021.htm,我校2023年度高等学历继续教育工作会议召开,2023.05.22
学校举行2023年普通本科招生宣传工作培训会,../info/1003/55031.htm,学校举行2023年普通本科招生宣传工作培训会,2023.05.22
北京工商大学党委书记黄先开一行来我校调研,../info/1003/55041.htm,北京工商大学党委书记黄先开一行来我校调研,2023.05.22
西南财经大学党委与四川省社科联党组理论学习中心组开展学习贯彻习近平新时代中国特色社会主义思想主题教育联学,../info/1003/54991.htm,西南财经大学党委与四川省社科联党组理论学习中心组开展学习贯彻习近...,2023.05.19
我校学子在2023年“挑战杯”四川省大学生课外学术科技作品竞赛中取得佳绩,../info/1003/54971.htm,我校学子在2023年“挑战杯”四川省大学生课外学术科技作品竞赛中取得...,2023.05.18
我校2023届毕业生春季双选会暨实习生双选会举办,../info/1003/54981.htm,我校2023届毕业生春季双选会暨实习生双选会举办,2023.05.18
四川省体育局党组书记、局长罗冬灵一行来校调研,../info/1003/54951.htm,四川省体育局党组书记、局长罗冬灵一行来校调研,2023.05.16
我校“环境/生态学”进入ESI全球前1%学科行列,../info/1003/54961.htm,我校“环境/生态学”进入ESI全球前1%学科行列,2023.05.16
第九届学生党支部书记新时代先锋论坛举办,../info/1003/54901.htm,第九届学生党支部书记新时代先锋论坛举办,2023.05.15
我校2个案例成功入选“慕课十年典型案例”,../info/1003/54881.htm,我校2个案例成功入选“慕课十年典型案例”,2023.05.15
护士节校领导前往校医院亲切慰问一线医护人员,../info/1003/54891.htm,护士节校领导前往校医院亲切慰问一线医护人员,2023.05.15
我校举办全国财经专业教师数字化教学能力提升研讨会,../info/1003/54931.htm,我校举办全国财经专业教师数字化教学能力提升研讨会,2023.05.15
四川省教材建设指导委员会工作会议在我校召开,../info/1003/54911.htm,四川省教材建设指导委员会工作会议在我校召开,2023.05.15
我校教师首次获批“国家社科基金中华学术外译项目”,../info/1003/54871.htm,我校教师首次获批“国家社科基金中华学术外译项目”,2023.05.15
“礼赞新时代、奋进新征程”“爱成都，迎大运”第二届“农行杯”四川省大学生网球锦标赛在我校圆满落幕,../info/1003/54941.htm,“礼赞新时代、奋进新征程”“爱成都，迎大运”第二届“农行杯”四川...,2023.05.15
“迎大运盛会，迎百年校庆”西财首届校友足球友谊赛举办,../info/1003/54921.htm,“迎大运盛会，迎百年校庆”西财首届校友足球友谊赛举办,2023.05.15
我校与省民政厅签订社会工作人才培养战略合作协议,../info/1003/54861.htm,我校与省民政厅签订社会工作人才培养战略合作协议,2023.05.14
学校统一战线成员赴“中国两弹城”开展红色主题教育,../info/1003/54851.htm,学校统一战线成员赴“中国两弹城”开展红色主题教育,2023.05.12
注册会计师行业后备人才培养工作专题调研座谈会在我校举行,../info/1003/55511.htm,注册会计师行业后备人才培养工作专题调研座谈会在我校举行,2023.05.11
教育部直属高校基本建设管理调研组来我校实地调研,../info/1003/54841.htm,教育部直属高校基本建设管理调研组来我校实地调研,2023.05.11
学校举行“清风西财”廉洁文化宣传教育活动 启动仪式暨“清廉”书法作品展,../info/1003/55501.htm,学校举行“清风西财”廉洁文化宣传教育活动 启动仪式暨“清廉”书法作...,2023.05.10
浙江财经大学一行到我校调研,../info/1003/55491.htm,浙江财经大学一行到我校调研,2023.05.10
校领导带头讲授主题教育专题党课,../info/1003/55481.htm,校领导带头讲授主题教育专题党课,2023.05.09
学校统一战线成员前往成都交子金融梦工场开展金融科技创新主题调研,../info/1003/55461.htm,学校统一战线成员前往成都交子金融梦工场开展金融科技创新主题调研,2023.05.08
首届学生骨干培训班 “时代先锋”论坛（2023）举办,../info/1003/55451.htm,首届学生骨干培训班 “时代先锋”论坛（2023）举办,2023.05.08
中央财经大学马海涛校长一行到访我校,../info/1003/55431.htm,中央财经大学马海涛校长一行到访我校,2023.05.08
学校隆重举行2023届毕业典礼暨授位仪式,../info/1003/54761.htm,学校隆重举行2023届毕业典礼暨授位仪式,2023.06.20
青春先锋 西财力量——学校第十二届国家奖学金暨校园奖学金颁奖典礼隆重举行,../info/1003/54751.htm,青春先锋 西财力量——学校第十二届国家奖学金暨校园奖学金颁奖典礼隆...,2023.06.20
我校签约正式加盟“四川智慧税务联创中心”,../info/1003/54741.htm,我校签约正式加盟“四川智慧税务联创中心”,2023.06.19
我校荣获全国社科联先进社会组织,../info/1003/54731.htm,我校荣获全国社科联先进社会组织,2023.06.18
河北经贸大学党委书记刘兵一行来我校调研,../info/1003/54721.htm,河北经贸大学党委书记刘兵一行来我校调研,2023.06.17
校领导带队赴宜宾五粮液集团交流调研,../info/1003/54711.htm,校领导带队赴宜宾五粮液集团交流调研,2023.06.17
四川省高校旅游管理类专业教学指导委员会2023年工作会议暨一流专业与课程思政建设研讨会召开,../info/1003/54701.htm,四川省高校旅游管理类专业教学指导委员会2023年工作会议暨一流专业与...,2023.06.16
社会发展研究院和离退休工作处共建实习基地揭牌仪式举行,../info/1003/54681.htm,社会发展研究院和离退休工作处共建实习基地揭牌仪式举行,2023.06.15
坦桑尼亚商业教育学院校长一行访问我校,../info/1003/54691.htm,坦桑尼亚商业教育学院校长一行访问我校,2023.06.15
学校新增17门国家级一流本科课程,../info/1003/54671.htm,学校新增17门国家级一流本科课程,2023.06.14
迎大运、庆校庆，西财战队完赛“贵阳马拉松”,../info/1003/54651.htm,迎大运、庆校庆，西财战队完赛“贵阳马拉松”,2023.06.13
学校召开学习浙江“千万工程”经验 典型案例交流研讨会,../info/1003/54661.htm,学校召开学习浙江“千万工程”经验 典型案例交流研讨会,2023.06.13
我校学子入围第十四届丘成桐大学生数学竞赛总决赛,../info/1003/54641.htm,我校学子入围第十四届丘成桐大学生数学竞赛总决赛,2023.06.13
西南财经大学青海校友会成立,../info/1003/54621.htm,西南财经大学青海校友会成立,2023.06.12
西南财经大学乡村振兴博士服务站授牌启动,../info/1003/54631.htm,西南财经大学乡村振兴博士服务站授牌启动,2023.06.12
学校校院两级纪检干部履职能力提升培训班举办,../info/1003/54611.htm,学校校院两级纪检干部履职能力提升培训班举办,2023.06.11
清华大学五道口金融学院周道许主任到访我校,../info/1003/54601.htm,清华大学五道口金融学院周道许主任到访我校,2023.06.10
学校百年校庆筹备工作领导小组第二次会议召开,../info/1003/54581.htm,学校百年校庆筹备工作领导小组第二次会议召开,2023.06.09
百年校史编纂工作领导小组第一次会议暨校史研讨会召开,../info/1003/54591.htm,百年校史编纂工作领导小组第一次会议暨校史研讨会召开,2023.06.09
西南财大再度携手电子科大探索培养“新财经+新工科”高层次人才,../info/1003/54571.htm,西南财大再度携手电子科大探索培养“新财经+新工科”高层次人才,2023.06.08
弦歌润桃李 耕读育新人 ——我校组织开展“耕读田园”丰收季劳动实践系列活动,../info/1003/54561.htm,弦歌润桃李 耕读育新人 ——我校组织开展“耕读田园”丰收季劳动实践...,2023.06.08
学校第23届“5•25”大学生 心理健康教育月颁奖典礼举办,../info/1003/54541.htm,学校第23届“5•25”大学生 心理健康教育月颁奖典礼举办,2023.06.07
校领导带队赴天津访企拓岗看望校友,../info/1003/54551.htm,校领导带队赴天津访企拓岗看望校友,2023.06.07
2023中国金融科技学术年会举办,../info/1003/54531.htm,2023中国金融科技学术年会举办,2023.06.06
2023金融创新国际研讨会圆满举行,../info/1003/54511.htm,2023金融创新国际研讨会圆满举行,2023.06.05
学校举行2023届选调生出征仪式 党委书记赵德武讲专题思政课,../info/1003/54501.htm,学校举行2023届选调生出征仪式 党委书记赵德武讲专题思政课,2023.06.05
学校举行建校98周年校庆“健康跑”暨迷你马拉松活动,../info/1003/54491.htm,学校举行建校98周年校庆“健康跑”暨迷你马拉松活动,2023.06.05
第三届全国社会学院长论坛在我校召开,../info/1003/54521.htm,第三届全国社会学院长论坛在我校召开,2023.06.05
学校召开党委理论学习中心组学习（扩大）会议 专题学习习近平总书记关于以学增智重要要求和习近平总书记对“千万工程”经验的重要批示精神,../info/1003/55171.htm,学校召开党委理论学习中心组学习（扩大）会议 专题学习习近平总书记关...,2023.06.03
中央民族大学校长郭广生一行来校调研,../info/1003/55181.htm,中央民族大学校长郭广生一行来校调研,2023.06.03
学习贯彻习近平新时代中国特色社会主义思想 奋力谱写新征程中国式现代化教育西财篇章 ——党委副书记、校长卓志讲授主题教育专题党课,../info/1003/55161.htm,学习贯彻习近平新时代中国特色社会主义思想 奋力谱写新征程中国式现代...,2023.06.02
学校召开党委理论学习中心组学习（扩大）会议 传达学习习近平总书记在中共中央政治局第五次集体学习时的重要讲话精神,../info/1003/55151.htm,学校召开党委理论学习中心组学习（扩大）会议 传达学习习近平总书记在...,2023.06.02
党委副书记、校长卓志率团访问塞浦路斯、泰国,../info/1003/55141.htm,党委副书记、校长卓志率团访问塞浦路斯、泰国,2023.06.01
西南财经大学陕西校友会成立,../info/1003/55131.htm,西南财经大学陕西校友会成立,2023.05.30
我校学子在第十四届全国大学生数学竞赛中取得历史性突破,../info/1003/55121.htm,我校学子在第十四届全国大学生数学竞赛中取得历史性突破,2023.05.30
校领导现场检查指导本科招生录取工作,../info/1003/54401.htm,校领导现场检查指导本科招生录取工作,2023.07.22
我校吴元元教授荣获第十届“全国杰出青年法学家”提名奖,../info/1003/54391.htm,我校吴元元教授荣获第十届“全国杰出青年法学家”提名奖,2023.07.20
西南财经大学乡村振兴博士服务站在通江挂牌,../info/1003/54381.htm,西南财经大学乡村振兴博士服务站在通江挂牌,2023.07.18
成都大运会西南财经大学赛会志愿者誓师大会隆重举行,../info/1003/54371.htm,成都大运会西南财经大学赛会志愿者誓师大会隆重举行,2023.07.16
成都第31届世界大学生夏季运动会火炬传递成都站第三日起跑仪式在我校举行,../info/1003/54361.htm,成都第31届世界大学生夏季运动会火炬传递成都站第三日起跑仪式在我校...,2023.07.14
李永强任西南财经大学校长,../info/1003/54351.htm,李永强任西南财经大学校长,2023.07.13
湖北经济学院校长方洁一行来访我校,../info/1003/54341.htm,湖北经济学院校长方洁一行来访我校,2023.07.13
学校举行2023年度教师集中培训开班仪式,../info/1003/54331.htm,学校举行2023年度教师集中培训开班仪式,2023.07.12
2023年四川省普通本科高校教学管理干部培训班在我校举行,../info/1003/54321.htm,2023年四川省普通本科高校教学管理干部培训班在我校举行,2023.07.12
学校召开习近平经济思想研究院（一流学科培优集成创新平台）首批入驻研究团队工作会议,../info/1003/54291.htm,学校召开习近平经济思想研究院（一流学科培优集成创新平台）首批入驻...,2023.07.11
我校与成渝金融法院、西南政法大学签订《战略合作框架协议》,../info/1003/54311.htm,我校与成渝金融法院、西南政法大学签订《战略合作框架协议》,2023.07.11
四川省方志馆西南财经大学分馆开馆,../info/1003/54301.htm,四川省方志馆西南财经大学分馆开馆,2023.07.11
加快建设财经科技创新高地  更好服务国家科技自立自强——西南财经大学召开财经科技创新大会,../info/1003/54481.htm,加快建设财经科技创新高地  更好服务国家科技自立自强——西南财经大...,2023.07.10
学校召开2023年普通本科招生录取工作会议,../info/1003/54281.htm,学校召开2023年普通本科招生录取工作会议,2023.07.10
校领导带队赴新疆参加对口支援新疆财经大学工作会议 签署校际合作协议并出席西南财经大学—新疆财经大学中亚研究院揭牌仪式,../info/1003/54271.htm,校领导带队赴新疆参加对口支援新疆财经大学工作会议 签署校际合作协议...,2023.07.09
西南财经大学黑龙江校友会成立,../info/1003/54261.htm,西南财经大学黑龙江校友会成立,2023.07.08
学校召开一流学科培优行动推进会 揭牌成立“习近平经济思想研究院”一流学科培优集成创新平台,../info/1003/54251.htm,学校召开一流学科培优行动推进会 揭牌成立“习近平经济思想研究院”一...,2023.07.07
第七届殷孟波金融教育基金奖教（学）金颁奖典礼举行,../info/1003/54221.htm,第七届殷孟波金融教育基金奖教（学）金颁奖典礼举行,2023.06.30
西南财经大学举行2023年“两优一先”表彰大会暨学习贯彻习近平新时代中国特色社会主义思想主题教育主题党日活动,../info/1003/54241.htm,西南财经大学举行2023年“两优一先”表彰大会暨学习贯彻习近平新时代...,2023.06.30
西南财经大学举行领导班子学习贯彻习近平新时代中国特色社会主义思想主题教育理论学习与调查研究成果交流会,../info/1003/54211.htm,西南财经大学举行领导班子学习贯彻习近平新时代中国特色社会主义思想...,2023.06.30
卓志率队访企拓岗座谈并揭牌学生实习基地,../info/1003/54231.htm,卓志率队访企拓岗座谈并揭牌学生实习基地,2023.06.30
我校与四川联合环境交易所签署战略合作协议,../info/1003/54191.htm,我校与四川联合环境交易所签署战略合作协议,2023.06.30
卓志带队参加“金融产业与教育助力乡村振兴” 工作研讨会并作主题报告,../info/1003/54201.htm,卓志带队参加“金融产业与教育助力乡村振兴” 工作研讨会并作主题报告,2023.06.30
温州大学党委书记张健一行来我校调研,../info/1003/54141.htm,温州大学党委书记张健一行来我校调研,2023.06.29
我校主办英文学术期刊Financial Innovation影响因子达8.4,../info/1003/54181.htm,我校主办英文学术期刊Financial Innovation影响因子达8.4,2023.06.29
第八届曾康霖奖学金颁奖典礼举行,../info/1003/54161.htm,第八届曾康霖奖学金颁奖典礼举行,2023.06.29
学校举办采购业务专题培训与交流研讨会,../info/1003/54171.htm,学校举办采购业务专题培训与交流研讨会,2023.06.29
学校召开党委教师工作委员会会议,../info/1003/54151.htm,学校召开党委教师工作委员会会议,2023.06.29
西南财经大学第四届暑期国际学术营盛大开幕,../info/1003/54821.htm,西南财经大学第四届暑期国际学术营盛大开幕,2023.06.28
2023中国宏观经济国际年会在我校举办,../info/1003/54811.htm,2023中国宏观经济国际年会在我校举办,2023.06.26
赵德武带队走访调研甘肃校友工作,../info/1003/54791.htm,赵德武带队走访调研甘肃校友工作,2023.06.25
教育部专家组到我校开展2023年度实验室安全现场检查,../info/1003/54801.htm,教育部专家组到我校开展2023年度实验室安全现场检查,2023.06.25
西南财经大学召开“一流学科培优”和“财经科技创新”集成创新平台入驻团队遴选会,../info/1003/54781.htm,西南财经大学召开“一流学科培优”和“财经科技创新”集成创新平台入...,2023.06.25
卓志会见中国银行客人一行,../info/1003/54771.htm,卓志会见中国银行客人一行,2023.06.21
学校举行第八期学生骨干培训班结业典礼,../info/1003/54831.htm,学校举行第八期学生骨干培训班结业典礼,2023.06.20
学校党委书记赵德武为2023级博士研究生讲授开学第一课,../info/1003/54061.htm,学校党委书记赵德武为2023级博士研究生讲授开学第一课,2023.09.25
学校举行第四期校领导联系高层次人才工作午餐会,../info/1003/54051.htm,学校举行第四期校领导联系高层次人才工作午餐会,2023.09.25
河北省教育考试院一行到我校调研,../info/1003/54041.htm,河北省教育考试院一行到我校调研,2023.09.22
挺膺担当砺青春，踔厉奋发新征程——我校学子积极参与2023年暑期“三下乡”社会实践,../info/1003/54031.htm,挺膺担当砺青春，踔厉奋发新征程——我校学子积极参与2023年暑期“三...,2023.09.21
学校召开理工专业扩容计划推进工作会,../info/1003/54001.htm,学校召开理工专业扩容计划推进工作会,2023.09.20
