ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000006.SH,20150515,7970.373,8059.251,8105.538,7843.497,8105.749,-135.376,-1.6701,15937428.0,19703877.349
000006.SH,20150514,8105.749,8208.068,8208.068,8008.785,8283.848,-178.099,-2.15,16846862.0,20170156.638
000006.SH,20150513,8283.848,8276.27,8308.978,8068.976,8260.267,23.581,0.2855,22556324.0,28600509.025
000006.SH,20150512,8260.267,8091.447,8262.194,8020.631,8092.915,167.352,2.0679,23506853.0,28417237.965
000006.SH,20150511,8092.915,7960.463,8095.438,7875.68,7865.05,227.865,2.8972,25039394.0,29598644.839
000006.SH,20150508,7865.05,7768.905,7880.435,7543.393,7676.449,188.601,2.4569,20257796.0,22015609.664
000006.SH,20150507,7676.449,7906.224,7910.225,7649.764,7988.731,-312.282,-3.909,20772727.0,22671969.593
000006.SH,20150506,7988.731,8133.628,8322.82,7872.958,8148.146,-159.415,-1.9565,23558081.0,26991180.55
000006.SH,20150505,8148.146,8915.256,8937.235,8093.817,8802.958,-654.812,-7.4385,35535960.0,42270616.406
000006.SH,20150504,8802.958,8597.584,8866.011,8587.386,8516.142,286.816,3.3679,29025331.0,36442610.015
000006.SH,20150430,8516.142,8110.353,8601.73,8110.353,8038.147,477.995,5.9466,34173040.0,40892627.935
000006.SH,20150429,8038.147,7983.834,8092.543,7814.054,8061.316,-23.169,-0.2874,21212193.0,24120389.628
000006.SH,20150428,8061.316,8092.857,8278.845,7954.562,8121.57,-60.254,-0.7419,31442641.0,35709005.667
000006.SH,20150427,8121.57,7886.825,8164.757,7793.205,7805.1,316.47,4.0547,31242771.0,35119254.132
000006.SH,20150424,7805.1,7734.829,7910.239,7620.389,7895.946,-90.846,-1.1505,22368455.0,24902680.33
000006.SH,20150423,7895.946,7975.288,8032.442,7805.894,7954.958,-59.012,-0.7418,23473066.0,26679762.552
000006.SH,20150422,7954.958,7774.874,8034.044,7724.032,7764.022,190.936,2.4592,27923552.0,30999710.204
000006.SH,20150421,7764.022,7814.335,7852.429,7525.294,7836.737,-72.715,-0.9279,30267950.0,30867189.452
000006.SH,20150420,7836.737,7751.765,8089.709,7602.682,7676.077,160.66,2.093,41259212.0,44748966.894
000006.SH,20150417,7676.077,7468.388,7776.919,7427.644,7388.475,287.602,3.8926,30356615.0,33028960.588
000006.SH,20150416,7388.475,7120.71,7398.326,7061.688,7226.561,161.914,2.2405,21883540.0,22979337.545
000006.SH,20150415,7226.561,7269.139,7490.48,7122.649,7291.8,-65.239,-0.8947,27883382.0,28101931.171
000006.SH,20150414,7291.8,7221.549,7415.294,7161.678,7223.154,68.646,0.9504,22862317.0,25020521.007
000006.SH,20150413,7223.154,7094.078,7275.047,7077.26,7056.684,166.47,2.359,21648460.0,24405976.093
000006.SH,20150410,7056.684,6983.592,7098.033,6933.38,7056.595,0.089,0.0013,18158556.0,20529792.236
000006.SH,20150409,7056.595,6912.131,7072.065,6701.788,6929.487,127.108,1.8343,27315702.0,30606261.356
000006.SH,20150408,6929.487,6770.244,6934.664,6691.639,6753.114,176.373,2.6117,25849128.0,27190445.596
000006.SH,20150407,6753.114,6675.776,6757.278,6618.453,6637.872,115.242,1.7361,17897666.0,18708688.567
000006.SH,20150403,6637.872,6551.949,6650.731,6517.401,6611.897,25.975,0.3929,14363615.0,14359874.018
000006.SH,20150402,6611.897,6694.347,6709.387,6528.592,6686.42,-74.523,-1.1145,17094340.0,16651821.991
000006.SH,20150401,6686.42,6671.692,6716.972,6622.565,6677.193,9.227,0.1382,18621481.0,18143435.742
000006.SH,20150331,6677.193,7086.926,7129.754,6659.577,6861.895,-184.702,-2.6917,37135063.0,37182314.339
000006.SH,20150330,6861.895,6485.458,6875.042,6471.457,6393.321,468.574,7.3291,35908592.0,34403441.583
000006.SH,20150327,6393.321,6276.579,6404.913,6197.873,6207.1,186.221,3.0001,23352163.0,20854186.596
000006.SH,20150326,6207.1,6112.462,6230.242,6046.707,6142.616,64.484,1.0498,18476521.0,16047375.069
000006.SH,20150325,6142.616,6237.03,6242.266,6095.542,6200.583,-57.967,-0.9349,17036263.0,15521714.223
000006.SH,20150324,6200.583,6305.478,6305.478,6038.403,6295.772,-95.189,-1.512,20927815.0,19224000.223
000006.SH,20150323,6295.772,6245.878,6349.303,6245.878,6158.865,136.907,2.2229,20562035.0,18956392.78
000006.SH,20150320,6158.865,6129.013,6223.145,6057.989,6115.069,43.796,0.7162,18527589.0,17136806.981
000006.SH,20150319,6115.069,6058.804,6153.734,5986.165,6056.654,58.415,0.9645,20331904.0,17126616.19
000006.SH,20150318,6056.654,5934.711,6059.911,5928.638,5932.825,123.829,2.0872,17884345.0,15750041.399
000006.SH,20150317,5932.825,5891.622,5990.127,5859.165,5832.544,100.281,1.7193,20172344.0,16864037.579
000006.SH,20150316,5832.544,5721.456,5837.035,5703.29,5678.107,154.437,2.7199,12422226.0,11507767.123
000006.SH,20150313,5678.107,5672.574,5731.76,5641.72,5663.96,14.147,0.2498,10786685.0,8843042.003
000006.SH,20150312,5663.96,5572.262,5683.085,5544.606,5542.207,121.753,2.1968,12797929.0,10538689.435
000006.SH,20150311,5542.207,5529.479,5584.729,5506.323,5528.517,13.69,0.2476,7810705.0,7076858.306
000006.SH,20150310,5528.517,5563.089,5565.377,5511.268,5590.902,-62.385,-1.1158,6936912.0,6062694.955
000006.SH,20150309,5590.902,5486.968,5606.164,5400.987,5516.151,74.751,1.3551,10740041.0,9244145.945
000006.SH,20150306,5516.151,5524.096,5564.14,5501.768,5521.595,-5.444,-0.0986,7633225.0,6446730.535
000006.SH,20150305,5521.595,5575.156,5575.804,5458.433,5601.192,-79.597,-1.4211,10059486.0,8415112.771
000006.SH,20150304,5601.192,5599.04,5646.73,5552.597,5606.014,-4.822,-0.086,8972665.0,7929111.545
000006.SH,20150303,5606.014,5754.409,5755.892,5596.682,5794.199,-188.185,-3.2478,14235806.0,12421456.077
000006.SH,20150302,5794.199,5881.048,5897.603,5737.104,5776.609,17.59,0.3045,12840832.0,11414483.448
000006.SH,20150227,5776.609,5772.227,5844.332,5743.723,5801.266,-24.657,-0.425,11349716.0,9004843.19
000006.SH,20150226,5801.266,5523.792,5805.791,5508.531,5535.548,265.718,4.8002,15369958.0,11670044.474
000006.SH,20150225,5535.548,5617.202,5617.202,5515.991,5611.566,-76.018,-1.3547,6060984.0,5350869.263
000006.SH,20150217,5611.566,5592.869,5637.294,5584.027,5574.19,37.376,0.6705,6504100.0,5611356.256
000006.SH,20150216,5574.19,5549.592,5594.927,5532.182,5553.556,20.634,0.3715,7521830.0,6250096.508
000006.SH,20150213,5553.556,5480.855,5644.932,5451.952,5443.226,110.33,2.0269,9579306.0,8189522.322
000006.SH,20150212,5443.226,5401.483,5471.332,5381.257,5413.379,29.847,0.5514,5129460.0,4259050.357
000006.SH,20150211,5413.379,5418.433,5464.947,5397.21,5395.853,17.526,0.3248,5372552.0,4377772.24
000006.SH,20150210,5395.853,5254.593,5401.502,5232.353,5255.859,139.994,2.6636,6964103.0,5451837.069
000006.SH,20150209,5255.859,5194.525,5320.252,5172.941,5239.309,16.55,0.3159,7149465.0,5484435.36
000006.SH,20150206,5239.309,5364.821,5382.314,5189.861,5415.207,-175.898,-3.2482,9252159.0,7642987.71
000006.SH,20150205,5415.207,5702.925,5713.993,5410.455,5517.65,-102.443,-1.8566,12194328.0,10716563.778
000006.SH,20150204,5517.65,5563.867,5620.669,5506.841,5570.847,-53.197,-0.9549,9332492.0,7771543.888
000006.SH,20150203,5570.847,5505.822,5586.193,5345.244,5440.129,130.718,2.4028,12557790.0,10305502.71
000006.SH,20150202,5440.129,5446.033,5589.788,5415.099,5611.387,-171.258,-3.052,10186442.0,8434542.535
000006.SH,20150130,5611.387,5684.272,5741.933,5567.534,5656.996,-45.609,-0.8062,11763294.0,10103237.193
000006.SH,20150129,5656.996,5665.27,5726.031,5631.582,5745.992,-88.996,-1.5488,7729381.0,6847491.157
000006.SH,20150128,5745.992,5821.586,5836.854,5724.515,5883.104,-137.112,-2.3306,10156123.0,8974987.532
000006.SH,20150127,5883.104,5958.127,5975.023,5732.373,5944.185,-61.081,-1.0276,15640221.0,13806190.096
000006.SH,20150126,5944.185,5904.339,5952.989,5815.418,5896.74,47.445,0.8046,9563981.0,10010702.919
000006.SH,20150123,5896.74,5879.739,5957.654,5805.036,5874.779,21.961,0.3738,14380029.0,13090701.795
000006.SH,20150122,5874.779,5842.98,5958.196,5818.126,5822.607,52.172,0.896,12987975.0,12497340.955
000006.SH,20150121,5822.607,5555.377,5850.721,5514.146,5547.9,274.707,4.9515,17395042.0,15181326.104
000006.SH,20150120,5547.9,5458.924,5603.655,5430.095,5441.319,106.581,1.9587,14089008.0,11697437.899
000006.SH,20150119,5441.319,5605.11,5778.603,5425.461,5985.975,-544.656,-9.0989,15626196.0,12881244.626
000006.SH,20150116,5985.975,5977.745,6048.174,5902.785,5981.327,4.648,0.0777,12583660.0,11409057.422
000006.SH,20150115,5981.327,5715.845,5986.624,5711.21,5703.211,278.116,4.8765,13522485.0,11718135.664
000006.SH,20150114,5703.211,5716.16,5782.714,5631.962,5687.247,15.964,0.2807,8328557.0,7095223.026
000006.SH,20150113,5687.247,5686.204,5784.234,5658.341,5723.871,-36.624,-0.6398,8828125.0,7600387.657
000006.SH,20150112,5723.871,5835.849,5835.849,5645.673,5905.22,-181.349,-3.071,13028609.0,10895416.722
000006.SH,20150109,5905.22,5962.638,6160.245,5890.752,5993.5,-88.28,-1.4729,18612782.0,16649154.177
000006.SH,20150108,5993.5,6236.862,6249.55,5960.41,6242.57,-249.07,-3.9899,16958273.0,15116797.665
000006.SH,20150107,6242.57,6183.057,6307.521,6172.834,6221.344,21.226,0.3412,14460992.0,13197090.487
000006.SH,20150106,6221.344,6330.991,6363.365,6108.479,6443.876,-222.532,-3.4534,23170219.0,19912489.642
000006.SH,20150105,6443.876,6389.317,6586.246,6292.798,6234.638,209.238,3.3561,30075600.0,26873451.241
000006.SH,20141231,6234.638,5918.681,6294.101,5909.872,5942.245,292.393,4.9206,24005642.0,19915341.949
000006.SH,20141230,5942.245,5954.392,6092.437,5874.45,6001.556,-59.311,-0.9883,25461499.0,21747501.679
000006.SH,20141229,6001.556,5707.491,6079.703,5689.827,5675.845,325.711,5.7385,36406722.0,30638305.085
000006.SH,20141226,5675.845,5475.965,5725.082,5454.057,5504.804,171.041,3.1071,24099926.0,19392647.599
000006.SH,20141225,5504.804,5261.073,5505.51,5223.677,5250.314,254.49,4.8471,17158165.0,12566062.639
000006.SH,20141224,5250.314,5384.609,5419.94,5178.273,5367.802,-117.488,-2.1888,15472220.0,11494581.233
000006.SH,20141223,5367.802,5443.685,5677.487,5244.436,5525.337,-157.535,-2.8511,19595821.0,14854459.584
000006.SH,20141222,5525.337,5740.519,5837.074,5415.477,5646.243,-120.906,-2.1414,28298727.0,22164896.777
000006.SH,20141219,5646.243,5397.137,5652.683,5384.436,5418.861,227.382,4.1961,23447044.0,18808341.5
000006.SH,20141218,5418.861,5390.919,5542.414,5314.217,5372.21,46.651,0.8684,20059594.0,15543659.861
000006.SH,20141217,5372.21,5319.111,5437.43,5247.381,5327.73,44.48,0.8349,21455605.0,16336007.222
000006.SH,20141216,5327.73,5275.405,5348.67,5166.913,5261.011,66.719,1.2682,22038516.0,16332351.727
000006.SH,20141215,5261.011,5121.999,5265.267,5008.396,5133.348,127.663,2.4869,21231974.0,15278977.768
000006.SH,20141212,5133.348,5182.408,5206.949,5072.875,5197.171,-63.823,-1.228,15047421.0,11232386.473
000006.SH,20141211,5197.171,5140.075,5298.473,5091.039,5159.588,37.583,0.7284,19689912.0,15027671.474
000006.SH,20141210,5159.588,4918.241,5165.297,4864.27,4861.186,298.402,6.1385,23803728.0,17020342.882
000006.SH,20141209,4861.186,4995.118,5350.744,4783.533,5014.717,-153.531,-3.0616,39463546.0,27560892.413
000006.SH,20141208,5014.717,4723.85,5044.337,4691.339,4691.624,323.093,6.8866,25939730.0,18370642.29
000006.SH,20141205,4691.624,4861.464,4891.042,4558.66,4838.024,-146.4,-3.026,21146715.0,14645536.0
000006.SH,20141204,4838.024,4645.557,4838.172,4632.956,4661.886,176.138,3.7783,20080580.0,13626293.329
000006.SH,20141203,4661.886,4607.997,4820.716,4555.107,4564.149,97.737,2.1414,23074373.0,15565048.42
000006.SH,20141202,4564.149,4388.995,4594.665,4369.65,4408.673,155.476,3.5266,17492390.0,11791392.516
000006.SH,20141201,4408.673,4498.918,4565.228,4402.75,4503.205,-94.532,-2.0992,19175875.0,12578368.161
000006.SH,20141128,4503.205,4349.032,4506.037,4322.914,4360.974,142.231,3.2615,22127343.0,14221203.025
000006.SH,20141127,4360.974,4369.293,4382.825,4304.013,4371.825,-10.851,-0.2482,12658109.0,8831062.101
000006.SH,20141126,4371.825,4332.715,4374.588,4298.429,4342.677,29.148,0.6712,14283295.0,10026307.722
000006.SH,20141125,4342.677,4294.675,4376.4,4274.976,4277.057,65.62,1.5342,17265927.0,13019789.554
000006.SH,20141124,4277.057,4178.923,4280.493,4139.852,4017.853,259.204,6.4513,25191212.0,16312693.593
000006.SH,20141121,4017.853,3962.943,4022.166,3951.54,3959.979,57.874,1.4615,8480169.0,6153042.573
000006.SH,20141120,3959.979,3937.999,3993.261,3931.859,3958.939,1.04,0.0263,5560739.0,4049901.686
000006.SH,20141119,3958.939,3983.203,3996.997,3937.638,3994.905,-35.966,-0.9003,6905564.0,4828841.229
000006.SH,20141118,3994.905,4022.153,4052.197,3987.012,4059.058,-64.153,-1.5805,9322852.0,6586338.117
000006.SH,20141117,4059.058,4103.408,4126.345,4018.612,4068.917,-9.859,-0.2423,10014924.0,8199111.628
000006.SH,20141114,4068.917,3997.386,4081.474,3989.455,4019.521,49.396,1.2289,9625077.0,7458992.671
000006.SH,20141113,4019.521,4052.836,4105.557,3999.304,4024.136,-4.615,-0.1147,11000243.0,8242503.395
000006.SH,20141112,4024.136,3903.201,4027.453,3884.644,3923.399,100.737,2.5676,12078940.0,7775185.833
000006.SH,20141111,3923.399,3949.723,3978.805,3865.747,3932.078,-8.679,-0.2207,17504127.0,9499564.642
000006.SH,20141110,3932.078,3813.943,3932.916,3776.187,3766.463,165.615,4.3971,18536403.0,9011900.01
000006.SH,20141107,3766.463,3825.764,3861.185,3747.717,3820.379,-53.916,-1.4113,10380940.0,5801057.341
000006.SH,20141106,3820.379,3776.638,3830.975,3753.794,3771.357,49.022,1.2999,9614113.0,5091397.387
000006.SH,20141105,3771.357,3839.542,3853.076,3766.729,3839.439,-68.082,-1.7732,8413360.0,4157317.535
000006.SH,20141104,3839.439,3746.918,3857.869,3736.504,3763.343,76.096,2.022,14809612.0,7021860.29
000006.SH,20141103,3763.343,3731.032,3802.219,3730.969,3717.733,45.61,1.2268,10407037.0,5701394.932
000006.SH,20141031,3717.733,3680.42,3725.853,3667.348,3679.46,38.273,1.0402,10134657.0,5770035.491
000006.SH,20141030,3679.46,3628.921,3689.658,3611.769,3629.635,49.825,1.3727,9077950.0,5478845.488
000006.SH,20141029,3629.635,3527.817,3648.66,3514.176,3523.319,106.316,3.0175,8971110.0,5510371.364
000006.SH,20141028,3523.319,3437.598,3525.344,3435.895,3420.164,103.155,3.0161,5445201.0,2890612.889
000006.SH,20141027,3420.164,3458.92,3458.92,3412.121,3475.839,-55.675,-1.6018,4412729.0,2312972.192
000006.SH,20141024,3475.839,3462.731,3497.93,3453.453,3459.173,16.666,0.4818,3526234.0,2077153.792
000006.SH,20141023,3459.173,3508.957,3526.953,3450.729,3515.02,-55.847,-1.5888,4239293.0,2339410.665
000006.SH,20141022,3515.02,3559.524,3571.159,3510.489,3560.09,-45.07,-1.266,4117748.0,2364936.418
000006.SH,20141021,3560.09,3601.873,3604.142,3556.334,3608.965,-48.875,-1.3543,5548215.0,3126730.124
000006.SH,20141020,3608.965,3608.577,3616.18,3588.875,3597.013,11.952,0.3323,6649535.0,3984646.516
000006.SH,20141017,3597.013,3617.573,3640.957,3563.06,3620.3,-23.287,-0.6432,5899619.0,3277310.112
000006.SH,20141016,3620.3,3643.035,3688.019,3619.331,3665.078,-44.778,-1.2217,7379727.0,4008973.833
000006.SH,20141015,3665.078,3680.793,3688.893,3634.972,3681.226,-16.148,-0.4387,5861484.0,3374991.758
000006.SH,20141014,3681.226,3701.08,3722.718,3663.527,3701.864,-20.638,-0.5575,7364411.0,4116791.785
000006.SH,20141013,3701.864,3685.903,3725.486,3669.764,3701.818,0.046,0.0012,7411925.0,4359097.555
000006.SH,20141010,3701.818,3649.518,3711.148,3637.509,3661.659,40.159,1.0967,9919307.0,5632113.827
000006.SH,20141009,3661.659,3654.656,3669.257,3622.707,3651.151,10.508,0.2878,6993664.0,3803481.523
000006.SH,20141008,3651.151,3657.233,3666.682,3623.161,3589.266,61.885,1.7242,7485302.0,4380835.785
000006.SH,20140930,3589.266,3587.243,3597.793,3573.375,3580.452,8.814,0.2462,4245699.0,2495036.264
000006.SH,20140929,3580.452,3590.081,3604.963,3564.082,3571.399,9.053,0.2535,4817905.0,2899201.76
000006.SH,20140926,3571.399,3570.319,3583.184,3551.984,3584.233,-12.834,-0.3581,4154540.0,2361862.974
000006.SH,20140925,3584.233,3614.256,3627.084,3571.452,3597.89,-13.657,-0.3796,5713741.0,3195562.035
000006.SH,20140924,3597.89,3529.319,3602.437,3515.335,3539.442,58.448,1.6513,6706171.0,3548994.431
000006.SH,20140923,3539.442,3525.993,3550.881,3521.837,3515.523,23.919,0.6804,4678369.0,2693809.861
000006.SH,20140922,3515.523,3579.259,3579.408,3500.339,3589.148,-73.625,-2.0513,5947038.0,3454859.492
000006.SH,20140919,3589.148,3586.66,3596.909,3545.829,3587.181,1.967,0.0548,5137002.0,3138640.955
000006.SH,20140918,3587.181,3614.518,3618.838,3567.032,3624.208,-37.027,-1.0217,5635078.0,3297596.486
000006.SH,20140917,3624.208,3587.862,3624.653,3564.642,3576.069,48.139,1.3461,8027407.0,4438537.077
000006.SH,20140916,3576.069,3599.766,3669.717,3568.384,3593.782,-17.713,-0.4929,10120272.0,6248861.511
000006.SH,20140915,3593.782,3572.875,3596.755,3556.12,3586.567,7.215,0.2012,6249557.0,3869734.545
000006.SH,20140912,3586.567,3542.92,3586.567,3532.322,3545.008,41.559,1.1723,4899040.0,2645995.185
000006.SH,20140911,3545.008,3564.924,3605.776,3534.305,3566.651,-21.643,-0.6068,5085477.0,3009544.531
000006.SH,20140910,3566.651,3580.598,3582.478,3547.462,3593.994,-27.343,-0.7608,5297177.0,3157937.841
000006.SH,20140909,3593.994,3605.399,3620.762,3585.066,3596.735,-2.741,-0.0762,5433390.0,3153723.222
000006.SH,20140905,3596.735,3571.269,3611.852,3565.811,3566.959,29.776,0.8348,4886968.0,3281659.846
000006.SH,20140904,3566.959,3542.699,3570.508,3534.788,3526.03,40.929,1.1608,5875383.0,3162230.587
000006.SH,20140903,3526.03,3494.444,3536.75,3492.627,3495.266,30.764,0.8802,5451114.0,3131754.395
000006.SH,20140902,3495.266,3461.203,3495.286,3447.981,3457.794,37.472,1.0837,4501198.0,2685912.138
000006.SH,20140901,3457.794,3438.009,3459.753,3433.697,3440.46,17.334,0.5038,2484288.0,1497037.926
000006.SH,20140829,3440.46,3425.632,3448.212,3417.524,3426.827,13.633,0.3978,2088612.0,1211759.547
000006.SH,20140828,3426.827,3440.627,3445.715,3394.179,3439.703,-12.876,-0.3743,2862139.0,1792432.891
000006.SH,20140827,3439.703,3447.321,3458.376,3431.308,3451.199,-11.496,-0.3331,2211517.0,1277147.164
000006.SH,20140826,3451.199,3478.721,3493.04,3434.675,3479.799,-28.6,-0.8219,3315337.0,1999782.703
000006.SH,20140825,3479.799,3509.871,3519.046,3468.064,3504.134,-24.335,-0.6945,3561330.0,1971592.735
000006.SH,20140822,3504.134,3480.851,3507.612,3478.168,3490.963,13.171,0.3773,3099738.0,2019205.074
000006.SH,20140821,3490.963,3489.03,3491.07,3444.365,3494.253,-3.29,-0.0942,3852858.0,2344773.65
000006.SH,20140820,3494.253,3484.222,3495.932,3472.934,3492.965,1.288,0.0369,4080447.0,2524938.01
000006.SH,20140819,3492.965,3508.161,3511.78,3465.015,3510.03,-17.065,-0.4862,5045374.0,3018974.014
000006.SH,20140818,3510.03,3495.751,3522.373,3492.186,3498.226,11.804,0.3374,4189471.0,2404062.226
000006.SH,20140815,3498.226,3476.337,3513.915,3464.911,3456.141,42.085,1.2177,4649752.0,2674042.251
000006.SH,20140814,3456.141,3491.014,3497.291,3451.211,3503.222,-47.081,-1.3439,3735559.0,2409844.774
000006.SH,20140813,3503.222,3479.953,3503.936,3447.935,3482.961,20.261,0.5817,4000169.0,3102493.927
000006.SH,20140812,3482.961,3476.744,3483.04,3456.529,3483.513,-0.552,-0.0158,3447997.0,2078917.137
000006.SH,20140811,3483.513,3454.596,3489.522,3447.644,3445.382,38.131,1.1067,3630419.0,2168449.662
000006.SH,20140808,3445.382,3452.258,3472.574,3430.604,3458.097,-12.715,-0.3677,4301132.0,2361053.545
000006.SH,20140807,3458.097,3490.112,3508.705,3453.109,3497.137,-39.04,-1.1163,4011085.0,2274981.705
000006.SH,20140806,3497.137,3497.55,3502.223,3462.979,3514.781,-17.644,-0.502,4280736.0,2320534.909
000006.SH,20140805,3514.781,3541.771,3541.948,3489.539,3544.22,-29.439,-0.8306,4158359.0,2400269.836
000006.SH,20140804,3544.22,3503.818,3546.489,3477.335,3487.104,57.116,1.6379,5639858.0,3235570.232
000006.SH,20140801,3487.104,3499.464,3536.66,3480.862,3513.378,-26.274,-0.7478,5157296.0,2903335.303
000006.SH,20140731,3513.378,3471.209,3518.414,3463.12,3477.923,35.455,1.0194,4930107.0,2873214.514
000006.SH,20140730,3477.923,3525.566,3536.745,3470.085,3555.216,-77.293,-2.1741,7418825.0,4369174.678
000006.SH,20140729,3555.216,3507.469,3579.053,3500.622,3507.508,47.708,1.3602,7216039.0,4715304.639
000006.SH,20140728,3507.508,3470.657,3517.222,3450.143,3450.285,57.223,1.6585,7422223.0,4015031.988
000006.SH,20140725,3450.285,3446.906,3451.22,3398.018,3432.31,17.975,0.5237,4481943.0,2472068.651
000006.SH,20140724,3432.31,3346.565,3435.538,3346.565,3338.827,93.483,2.7999,9407875.0,4952406.209
000006.SH,20140723,3338.827,3323.883,3363.89,3322.24,3327.203,11.624,0.3494,5373047.0,2616596.736
000006.SH,20140722,3327.203,3296.438,3352.671,3288.533,3301.275,25.928,0.7854,4840452.0,2510173.6
000006.SH,20140721,3301.275,3294.181,3313.288,3284.196,3289.895,11.38,0.3459,4427399.0,2224882.232
000006.SH,20140718,3289.895,3218.611,3325.864,3210.379,3222.465,67.43,2.0925,7796253.0,3563226.261
000006.SH,20140717,3222.465,3246.064,3248.811,3210.112,3257.568,-35.103,-1.0776,3718767.0,1567079.037
000006.SH,20140716,3257.568,3210.839,3289.275,3204.803,3218.266,39.302,1.2212,6911994.0,2870766.798
000006.SH,20140715,3218.266,3222.494,3239.816,3189.453,3231.446,-13.18,-0.4079,3678445.0,1863230.977
000006.SH,20140714,3231.446,3203.583,3237.318,3194.696,3201.943,29.503,0.9214,2849993.0,1449705.477
000006.SH,20140711,3201.943,3177.917,3222.125,3175.798,3180.098,21.845,0.6869,3469480.0,1814502.447
000006.SH,20140710,3180.098,3159.478,3189.642,3159.478,3164.798,15.3,0.4834,1695065.0,915238.477
000006.SH,20140709,3164.798,3204.005,3207.963,3162.66,3211.316,-46.518,-1.4486,2065661.0,1140192.473
000006.SH,20140708,3211.316,3219.712,3224.919,3196.869,3217.999,-6.683,-0.2077,2135095.0,1178600.592
000006.SH,20140707,3217.999,3196.68,3235.265,3190.51,3191.036,26.963,0.845,3190398.0,1647821.801
000006.SH,20140704,3191.036,3160.126,3198.744,3159.487,3164.122,26.914,0.8506,2914069.0,1621329.97
000006.SH,20140703,3164.122,3134.353,3174.308,3125.485,3140.824,23.298,0.7418,2469791.0,1407743.049
000006.SH,20140702,3140.824,3146.645,3149.143,3121.242,3153.913,-13.089,-0.415,2090975.0,1072698.59
000006.SH,20140701,3153.913,3154.642,3160.931,3133.783,3150.734,3.179,0.1009,1913075.0,1082192.352
000006.SH,20140630,3150.734,3130.306,3167.105,3125.282,3129.84,20.894,0.6676,2435274.0,1307296.471
000006.SH,20140627,3129.84,3125.382,3146.239,3109.924,3129.231,0.609,0.0195,1578459.0,899318.039
000006.SH,20140626,3129.231,3110.633,3132.884,3105.073,3104.644,24.587,0.7919,1436060.0,785105.01
000006.SH,20140625,3104.644,3112.236,3114.287,3084.931,3117.937,-13.293,-0.4263,1484789.0,771024.086
000006.SH,20140624,3117.937,3105.064,3121.462,3097.974,3108.247,9.69,0.3118,1320715.0,696762.684
000006.SH,20140623,3108.247,3140.199,3146.638,3099.076,3138.455,-30.208,-0.9625,2194360.0,1136756.638
000006.SH,20140620,3138.455,3112.255,3140.002,3109.616,3116.782,21.673,0.6954,1822132.0,1010984.974
000006.SH,20140619,3116.782,3155.89,3165.854,3110.007,3155.847,-39.065,-1.2379,1785483.0,1042347.011
000006.SH,20140618,3155.847,3162.448,3177.967,3145.867,3161.658,-5.811,-0.1838,1937599.0,1135469.204
000006.SH,20140617,3161.658,3179.851,3184.189,3159.172,3231.654,-69.996,-2.1659,2702394.0,1446295.877
000006.SH,20140616,3231.654,3218.915,3237.849,3204.553,3221.51,10.144,0.3149,2861550.0,1479945.476
000006.SH,20140613,3221.51,3196.492,3236.641,3191.234,3205.124,16.386,0.5112,2309004.0,1299738.561
000006.SH,20140612,3205.124,3231.893,3233.047,3199.739,3242.544,-37.42,-1.154,2236376.0,1283720.462
000006.SH,20140611,3242.544,3235.788,3249.973,3226.004,3242.643,-0.099,-0.0031,1843199.0,1011378.102
000006.SH,20140610,3242.643,3214.369,3250.237,3207.618,3210.903,31.74,0.9885,3420213.0,1892162.617
000006.SH,20140609,3210.903,3180.506,3252.615,3171.477,3193.441,17.462,0.5468,2760873.0,1535449.646
000006.SH,20140606,3193.441,3205.072,3208.999,3171.751,3201.516,-8.075,-0.2522,1422060.0,897440.16
000006.SH,20140605,3201.516,3156.766,3205.565,3147.491,3162.703,38.813,1.2272,1571296.0,923299.584
000006.SH,20140604,3162.703,3198.044,3205.854,3146.638,3197.195,-34.492,-1.0788,2096655.0,1139184.962
000006.SH,20140603,3197.195,3216.02,3228.469,3190.95,3220.87,-23.675,-0.735,1654798.0,970595.004
000006.SH,20140530,3220.87,3246.964,3253.523,3204.673,3256.272,-35.402,-1.0872,2164756.0,1345498.046
000006.SH,20140529,3256.272,3258.11,3294.944,3250.412,3254.054,2.218,0.0682,2920444.0,1952535.013
000006.SH,20140528,3254.054,3232.025,3259.096,3223.105,3228.475,25.579,0.7923,2646047.0,1556577.491
000006.SH,20140527,3228.475,3231.471,3252.485,3219.192,3236.024,-7.549,-0.2333,2440176.0,1441099.194
000006.SH,20140526,3236.024,3255.523,3262.781,3217.102,3247.62,-11.596,-0.3571,2390336.0,1560605.031
000006.SH,20140523,3247.62,3181.433,3249.366,3174.656,3181.038,66.582,2.0931,3802023.0,2250000.52
000006.SH,20140522,3181.038,3180.625,3232.329,3173.909,3204.908,-23.87,-0.7448,2727131.0,1750418.608
000006.SH,20140521,3204.908,3161.152,3206.196,3135.845,3170.703,34.205,1.0788,2058551.0,1357617.956
000006.SH,20140520,3170.703,3167.978,3180.279,3155.115,3149.474,21.229,0.674,1753494.0,1195250.626
000006.SH,20140519,3149.474,3186.041,3187.421,3126.009,3196.225,-46.751,-1.4627,1817166.0,1200845.018
000006.SH,20140516,3196.225,3171.881,3198.364,3165.504,3181.642,14.583,0.4583,2191282.0,1533484.807
000006.SH,20140515,3181.642,3176.157,3194.066,3161.611,3196.387,-14.745,-0.4613,2778821.0,1924688.35
